Review_ID,Review_Text,Review_Title,Rating,Review_Date,Verified_Purchase,Product_ID,Product_Name,Category,Subcategory,Brand,Price,Features,Customer_ID,Customer_Name,Age_Group,Location,Purchase_History,Helpful_Votes,Comments_Count,Media_URLs,Sentiment_Label,Aspect_Sentiments
REV_001104,Fantastic product! I'm so glad I chose this one. The quality is outstanding and it works better than I expected. The packaging was perfect and it arrived on time. I would definitely recommend this to friends and family. Great purchase!,Highly recommend,5,2025-07-11,False,PROD_013,The Seven Husbands of Evelyn Hugo,Books,Fiction,Simon & Schuster,16.99,"Paperback, 400 pages, Bestseller",CUST_0057,Customer_58,36-45,Indianapolis,Regular,4,0,,Positive,"{""content"": ""positive"", ""writing"": ""positive"", ""plot"": ""positive"", ""characters"": ""positive"", ""value"": ""positive""}"
REV_001105,I'm so impressed with this purchase! The product arrived quickly and in perfect condition. The quality is top-notch and it has exceeded all my expectations. The features work flawlessly and the design is beautiful. This is definitely one of my best purchases this year.,Excellent value,5,2024-08-14,False,PROD_012,KitchenAid Stand Mixer,Home & Garden,Kitchen Appliances,KitchenAid,329.99,"5-quart bowl, 10 speeds, Multiple attachments",CUST_0083,Customer_84,46-55,San Francisco,Regular,4,0,,Positive,"{""functionality"": ""positive"", ""design"": ""positive"", ""ease_of_use"": ""positive"", ""durability"": ""positive"", ""value"": ""positive""}"
REV_001106,Fantastic product! I'm so glad I chose this one. The quality is outstanding and it works better than I expected. The packaging was perfect and it arrived on time. I would definitely recommend this to friends and family. Great purchase!,Perfect purchase,5,2025-04-16,True,PROD_013,The Seven Husbands of Evelyn Hugo,Books,Fiction,Simon & Schuster,16.99,"Paperback, 400 pages, Bestseller",CUST_0092,Customer_93,56-65,Indianapolis,New Customer,6,1,,Positive,"{""content"": ""positive"", ""writing"": ""positive"", ""plot"": ""positive"", ""characters"": ""positive"", ""value"": ""positive""}"
REV_001107,Fantastic product! I'm so glad I chose this one. The quality is outstanding and it works better than I expected. The packaging was perfect and it arrived on time. I would definitely recommend this to friends and family. Great purchase!,Great quality,4,2024-09-23,True,PROD_017,Peloton Bike+,Sports & Outdoors,Exercise Equipment,Peloton,2495.0,"Interactive classes, 24-inch touchscreen, Auto-follow resistance",CUST_0070,Customer_71,26-35,San Francisco,New Customer,3,0,,Positive,"{""performance"": ""positive"", ""comfort"": ""positive"", ""durability"": ""positive"", ""design"": ""positive"", ""value"": ""positive""}"
REV_001108,Fantastic product! I'm so glad I chose this one. The quality is outstanding and it works better than I expected. The packaging was perfect and it arrived on time. I would definitely recommend this to friends and family. Great purchase!,Fantastic quality,5,2024-07-01,False,PROD_001,iPhone 15 Pro Max,Electronics,Smartphones,Apple,1199.99,"A17 Pro chip, 48MP camera, Titanium design, USB-C",CUST_0003,Customer_4,56-65,Columbus,Frequent,2,0,,Positive,"{""performance"": ""positive"", ""design"": ""positive"", ""battery"": ""positive"", ""camera"": ""positive"", ""display"": ""positive""}"
REV_001109,The Atomic Habits is absolutely fantastic! The quality is outstanding and it works exactly as described. I've been using it for a while now and couldn't be happier with my purchase. The build quality is excellent and it's definitely worth the price. I would highly recommend this to anyone looking for a reliable product.,Exceeded my expectations,5,2024-10-26,False,PROD_014,Atomic Habits,Books,Self-Help,Avery,18.99,"Hardcover, 320 pages, Personal development",CUST_0064,Customer_65,56-65,San Diego,Regular,5,0,,Positive,"{""content"": ""positive"", ""writing"": ""positive"", ""plot"": ""positive"", ""characters"": ""positive"", ""value"": ""positive""}"
REV_001110,"This is exactly what I needed! The product works perfectly and the quality is amazing. I've been using it daily and it has made my life so much easier. The design is sleek and modern, and it's built to last. Worth every penny!",Exceeded my expectations,4,2024-08-11,True,PROD_004,Dell XPS 15,Electronics,Laptops,Dell,1899.99,"Intel i7, 4K OLED display, InfinityEdge design",CUST_0006,Customer_7,56-65,San Antonio,Frequent,4,0,,Positive,"{""performance"": ""positive"", ""design"": ""positive"", ""battery"": ""positive"", ""camera"": ""positive"", ""display"": ""positive""}"
REV_001111,"Poor product quality and terrible customer service. The item arrived broken and when I tried to return it, the process was a nightmare. The product itself is cheaply made and doesn't last. Avoid this purchase at all costs.",Waste of money,2,2025-05-12,True,PROD_015,Olaplex No.3 Hair Perfector,Beauty & Personal Care,Hair Care,Olaplex,28.0,"Repair treatment, Bond building, Professional formula",CUST_0043,Customer_44,65+,Austin,Occasional,0,0,,Negative,"{""effectiveness"": ""negative"", ""texture"": ""negative"", ""scent"": ""negative"", ""packaging"": ""negative"", ""value"": ""negative""}"
REV_001112,"Poor product quality and terrible customer service. The item arrived broken and when I tried to return it, the process was a nightmare. The product itself is cheaply made and doesn't last. Avoid this purchase at all costs.",Terrible product,1,2025-08-29,False,PROD_012,KitchenAid Stand Mixer,Home & Garden,Kitchen Appliances,KitchenAid,329.99,"5-quart bowl, 10 speeds, Multiple attachments",CUST_0038,Customer_39,26-35,Philadelphia,Frequent,0,0,,Negative,"{""functionality"": ""negative"", ""design"": ""negative"", ""ease_of_use"": ""negative"", ""durability"": ""negative"", ""value"": ""negative""}"
REV_001113,The Peloton Bike+ is absolutely fantastic! The quality is outstanding and it works exactly as described. I've been using it for a while now and couldn't be happier with my purchase. The build quality is excellent and it's definitely worth the price. I would highly recommend this to anyone looking for a reliable product.,Highly recommend,5,2024-09-10,True,PROD_017,Peloton Bike+,Sports & Outdoors,Exercise Equipment,Peloton,2495.0,"Interactive classes, 24-inch touchscreen, Auto-follow resistance",CUST_0094,Customer_95,26-35,Chicago,Frequent,4,0,,Positive,"{""performance"": ""positive"", ""comfort"": ""positive"", ""durability"": ""positive"", ""design"": ""positive"", ""value"": ""positive""}"
REV_001114,I'm so impressed with this purchase! The product arrived quickly and in perfect condition. The quality is top-notch and it has exceeded all my expectations. The features work flawlessly and the design is beautiful. This is definitely one of my best purchases this year.,Exceeded my expectations,5,2025-10-08,False,PROD_012,KitchenAid Stand Mixer,Home & Garden,Kitchen Appliances,KitchenAid,329.99,"5-quart bowl, 10 speeds, Multiple attachments",CUST_0058,Customer_59,26-35,Seattle,New Customer,6,0,,Positive,"{""functionality"": ""positive"", ""design"": ""positive"", ""ease_of_use"": ""positive"", ""durability"": ""positive"", ""value"": ""positive""}"
REV_001115,"This is exactly what I needed! The product works perfectly and the quality is amazing. I've been using it daily and it has made my life so much easier. The design is sleek and modern, and it's built to last. Worth every penny!",Amazing product!,5,2024-02-21,False,PROD_003,MacBook Pro 16-inch,Electronics,Laptops,Apple,2499.99,"M3 Pro chip, Liquid Retina XDR, 22-hour battery",CUST_0011,Customer_12,18-25,Fort Worth,Frequent,1,0,,Positive,"{""performance"": ""positive"", ""design"": ""positive"", ""battery"": ""positive"", ""camera"": ""positive"", ""display"": ""positive""}"
REV_001116,"This is exactly what I needed! The product works perfectly and the quality is amazing. I've been using it daily and it has made my life so much easier. The design is sleek and modern, and it's built to last. Worth every penny!",Fantastic quality,5,2025-06-04,False,PROD_003,MacBook Pro 16-inch,Electronics,Laptops,Apple,2499.99,"M3 Pro chip, Liquid Retina XDR, 22-hour battery",CUST_0047,Customer_48,65+,San Jose,Frequent,4,0,,Positive,"{""performance"": ""positive"", ""design"": ""positive"", ""battery"": ""positive"", ""camera"": ""positive"", ""display"": ""positive""}"
REV_001117,"This is exactly what I needed! The product works perfectly and the quality is amazing. I've been using it daily and it has made my life so much easier. The design is sleek and modern, and it's built to last. Worth every penny!",Outstanding product,5,2025-01-03,False,PROD_009,Adidas Ultraboost 22,Fashion,Running Shoes,Adidas,180.0,"Boost midsole, Primeknit upper, Continental rubber",CUST_0074,Customer_75,65+,Los Angeles,New Customer,3,0,,Positive,"{""fit"": ""positive"", ""style"": ""positive"", ""comfort"": ""positive"", ""durability"": ""positive"", ""material"": ""positive""}"
REV_001118,Fantastic product! I'm so glad I chose this one. The quality is outstanding and it works better than I expected. The packaging was perfect and it arrived on time. I would definitely recommend this to friends and family. Great purchase!,Perfect purchase,4,2024-02-18,False,PROD_014,Atomic Habits,Books,Self-Help,Avery,18.99,"Hardcover, 320 pages, Personal development",CUST_0020,Customer_21,65+,Jacksonville,New Customer,3,0,,Positive,"{""content"": ""positive"", ""writing"": ""positive"", ""plot"": ""positive"", ""characters"": ""positive"", ""value"": ""positive""}"
REV_001119,"This is an average product that works fine. The quality is decent and the price is reasonable. It's not going to blow your mind, but it's reliable and functional. It's a good choice if you're looking for something straightforward.",Acceptable,3,2024-02-08,False,PROD_005,Sony WH-1000XM5,Electronics,Headphones,Sony,399.99,"Noise canceling, 30-hour battery, LDAC codec",CUST_0090,Customer_91,65+,Austin,Frequent,0,0,,Neutral,"{""performance"": ""neutral"", ""design"": ""neutral"", ""battery"": ""neutral"", ""camera"": ""neutral"", ""display"": ""neutral""}"
REV_001120,"Poor product quality and terrible customer service. The item arrived broken and when I tried to return it, the process was a nightmare. The product itself is cheaply made and doesn't last. Avoid this purchase at all costs.",Not worth it,1,2024-10-23,False,PROD_016,La Mer Crème de la Mer,Beauty & Personal Care,Skincare,La Mer,195.0,"Moisturizing cream, Sea kelp extract, Luxury skincare",CUST_0004,Customer_5,18-25,Chicago,Frequent,0,0,,Negative,"{""effectiveness"": ""negative"", ""texture"": ""negative"", ""scent"": ""negative"", ""packaging"": ""negative"", ""value"": ""negative""}"
REV_001121,Fantastic product! I'm so glad I chose this one. The quality is outstanding and it works better than I expected. The packaging was perfect and it arrived on time. I would definitely recommend this to friends and family. Great purchase!,Love it!,4,2024-08-02,True,PROD_004,Dell XPS 15,Electronics,Laptops,Dell,1899.99,"Intel i7, 4K OLED display, InfinityEdge design",CUST_0015,Customer_16,65+,Washington,Occasional,7,0,,Positive,"{""performance"": ""positive"", ""design"": ""positive"", ""battery"": ""positive"", ""camera"": ""positive"", ""display"": ""positive""}"
REV_001122,"Outstanding product! I've been looking for something like this for a while and this one is perfect. The quality is excellent, the price is fair, and the customer service was great. I would definitely buy from this brand again. Highly recommended!",Great quality,5,2024-08-16,True,PROD_004,Dell XPS 15,Electronics,Laptops,Dell,1899.99,"Intel i7, 4K OLED display, InfinityEdge design",CUST_0047,Customer_48,65+,San Jose,Frequent,1,0,,Positive,"{""performance"": ""positive"", ""design"": ""positive"", ""battery"": ""positive"", ""camera"": ""positive"", ""display"": ""positive""}"
REV_001123,"This is exactly what I needed! The product works perfectly and the quality is amazing. I've been using it daily and it has made my life so much easier. The design is sleek and modern, and it's built to last. Worth every penny!",Best purchase ever,4,2023-11-29,True,PROD_005,Sony WH-1000XM5,Electronics,Headphones,Sony,399.99,"Noise canceling, 30-hour battery, LDAC codec",CUST_0018,Customer_19,18-25,San Diego,Occasional,3,0,https://example.com/review_images/photo2.jpg,Positive,"{""performance"": ""positive"", ""design"": ""positive"", ""battery"": ""positive"", ""camera"": ""positive"", ""display"": ""positive""}"
REV_001124,The AirPods Pro 2nd Gen is absolutely fantastic! The quality is outstanding and it works exactly as described. I've been using it for a while now and couldn't be happier with my purchase. The build quality is excellent and it's definitely worth the price. I would highly recommend this to anyone looking for a reliable product.,Outstanding product,4,2024-02-13,True,PROD_006,AirPods Pro 2nd Gen,Electronics,Earbuds,Apple,249.99,"Active noise canceling, Spatial Audio, H2 chip",CUST_0094,Customer_95,26-35,Chicago,Frequent,6,2,,Positive,"{""performance"": ""positive"", ""design"": ""positive"", ""battery"": ""positive"", ""camera"": ""positive"", ""display"": ""positive""}"
REV_001125,Fantastic product! I'm so glad I chose this one. The quality is outstanding and it works better than I expected. The packaging was perfect and it arrived on time. I would definitely recommend this to friends and family. Great purchase!,Outstanding product,4,2024-08-23,False,PROD_002,Samsung Galaxy S24 Ultra,Electronics,Smartphones,Samsung,1299.99,"Snapdragon 8 Gen 3, 200MP camera, S Pen, AI features",CUST_0053,Customer_54,26-35,Denver,Frequent,2,0,,Positive,"{""performance"": ""positive"", ""design"": ""positive"", ""battery"": ""positive"", ""camera"": ""positive"", ""display"": ""positive""}"
